Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
147,15.0,95,1.01,10317080E01606000FB92CA01FE9FA00F01562F0,10317080,E0160600,0FB92CA0,1FE9FA00,F01562F0,271675520,3759539712,263793824,535427584,4027933424
148,15.0,96,1.01,1031F4C0E01642C00FB86F101FE9BD40F0159C30,1031F4C0,E01642C0,0FB86F10,1FE9BD40,F0159C30,271709376,3759555264,263745296,535412032,4027948080
149,15.0,97,1.01,10328640E01685800FB79E901FE97A80F015DB20,10328640,E0168580,0FB79E90,1FE97A80,F015DB20,271746624,3759572352,263691920,535394944,4027964192
150,15.0,98,1.01,10330AA0E016C2400FB6E1101FE93DC0F0161460,10330AA0,E016C240,0FB6E110,1FE93DC0,F0161460,271780512,3759587904,263643408,535379392,4027978848
151,15.0,99,1.01,10339C20E01705000FB610901FE8FB00F0165350,10339C20,E0170500,0FB61090,1FE8FB00,F0165350,271817760,3759604992,263590032,535362304,4027994960
152,15.0,100,1.01,10342060E01741E00FB553101FE8BE20F0168C80,10342060,E01741E0,0FB55310,1FE8BE20,F0168C80,271851616,3759620576,263541520,535346720,4028009600
153,15.0,101,1.01,1034B1E0E01784C00FB482A01FE87B40F016CB70,1034B1E0,E01784C0,0FB482A0,1FE87B40,F016CB70,271888864,3759637696,263488160,535329600,4028025712
154,15.0,102,1.01,10354360E017C7C00FB3B2301FE83840F0170A60,10354360,E017C7C0,0FB3B230,1FE83840,F0170A60,271926112,3759654848,263434800,535312448,4028041824
155,15.0,103,1.01,1035D4E0E0180AC00FB2E1D01FE7F540F0174950,1035D4E0,E0180AC0,0FB2E1D0,1FE7F540,F0174950,271963360,3759672000,263381456,535295296,4028057936
156,15.0,105,1.01,10366660E0184DC00FB211701FE7B240F0178840,10366660,E0184DC0,0FB21170,1FE7B240,F0178840,272000608,3759689152,263328112,535278144,4028074048
157,15.0,106,1.01,1036F7C0E01890E00FB141001FE76F20F017C730,1036F7C0,E01890E0,0FB14100,1FE76F20,F017C730,272037824,3759706336,263274752,535260960,4028090160
158,15.0,107,1.01,10379680E018DA200FB05DB01FE725E0F0180BD0,10379680,E018DA20,0FB05DB0,1FE725E0,F0180BD0,272078464,3759725088,263216560,535242208,4028107728
159,15.0,108,1.01,103827E0E0191D400FAF8D601FE6E2C0F0184AC0,103827E0,E0191D40,0FAF8D60,1FE6E2C0,F0184AC0,272115680,3759742272,263163232,535225024,4028123840
160,15.0,109,1.01,1038C6A0E01966800FAEAA101FE69980F0188F60,1038C6A0,E0196680,0FAEAA10,1FE69980,F0188F60,272156320,3759761024,263105040,535206272,4028141408
161,15.0,110,1.01,10395800E019A9C00FADD9C01FE65640F018CE50,10395800,E019A9C0,0FADD9C0,1FE65640,F018CE50,272193536,3759778240,263051712,535189056,4028157520
162,15.0,111,1.01,1039F6A0E019F3400FACF6801FE60CC0F01912E0,1039F6A0,E019F340,0FACF680,1FE60CC0,F01912E0,272234144,3759797056,262993536,535170240,4028175072
163,15.0,113,1.01,103A9540E01A3CA00FAC13401FE5C360F0195780,103A9540,E01A3CA0,0FAC1340,1FE5C360,F0195780,272274752,3759815840,262935360,535151456,4028192640
164,15.0,114,1.01,103B33E0E01A86200FAB30001FE579E0F0199C20,103B33E0,E01A8620,0FAB3000,1FE579E0,F0199C20,272315360,3759834656,262877184,535132640,4028210208
165,15.0,115,1.01,103BDFA0E01AD5C00FAA39E01FE52A40F019E670,103BDFA0,E01AD5C0,0FAA39E0,1FE52A40,F019E670,272359328,3759855040,262814176,535112256,4028229232
166,15.0,116,1.01,103C7E40E01B1F600FA956B01FE4E0A0F01A2B10,103C7E40,E01B1F60,0FA956B0,1FE4E0A0,F01A2B10,272399936,3759873888,262756016,535093408,4028246800
167,15.0,118,1.01,103D1CE0E01B69000FA873801FE49700F01A6FB0,103D1CE0,E01B6900,0FA87380,1FE49700,F01A6FB0,272440544,3759892736,262697856,535074560,4028264368
168,15.0,119,1.01,103DC8A0E01BB8E00FA77D601FE44720F01ABA00,103DC8A0,E01BB8E0,0FA77D60,1FE44720,F01ABA00,272484512,3759913184,262634848,535054112,4028283392
169,15.0,120,1.01,103E7460E01C08C00FA687501FE3F740F01B0440,103E7460,E01C08C0,0FA68750,1FE3F740,F01B0440,272528480,3759933632,262571856,535033664,4028302400
170,15.0,121,1.01,103F2020E01C58A00FA591401FE3A760F01B4E90,103F2020,E01C58A0,0FA59140,1FE3A760,F01B4E90,272572448,3759954080,262508864,535013216,4028321424
171,15.0,123,1.01,103FCBE0E01CA8A00FA49B401FE35760F01B98E0,103FCBE0,E01CA8A0,0FA49B40,1FE35760,F01B98E0,272616416,3759974560,262445888,534992736,4028340448
172,15.0,124,1.01,104077A0E01CF8C00FA3A5301FE30740F01BE320,104077A0,E01CF8C0,0FA3A530,1FE30740,F01BE320,272660384,3759995072,262382896,534972224,4028359456
173,15.0,125,1.01,10412360E01D48C00FA2AF301FE2B740F01C2D70,10412360,E01D48C0,0FA2AF30,1FE2B740,F01C2D70,272704352,3760015552,262319920,534951744,4028378480
174,15.0,127,1.01,1041DC40E01D9F200FA1A6501FE260E0F01C7D70,1041DC40,E01D9F20,0FA1A650,1FE260E0,F01C7D70,272751680,3760037664,262252112,534929632,4028398960
175,15.0,128,1.01,10428800E01DEF600FA0B0501FE210A0F01CC7B0,10428800,E01DEF60,0FA0B050,1FE210A0,F01CC7B0,272795648,3760058208,262189136,534909088,4028417968
176,15.0,129,1.01,104340E0E01E45C00F9FA7801FE1BA40F01D17B0,104340E0,E01E45C0,0F9FA780,1FE1BA40,F01D17B0,272842976,3760080320,262121344,534886976,4028438448
177,15.0,131,1.01,1043F9C0E01E9C400F9E9EA01FE163C0F01D67A0,1043F9C0,E01E9C40,0F9E9EA0,1FE163C0,F01D67A0,272890304,3760102464,262053536,534864832,4028458912
178,15.0,132,1.01,1044B2A0E01EF2E00F9D95D01FE10D20F01DB7A0,1044B2A0,E01EF2E0,0F9D95D0,1FE10D20,F01DB7A0,272937632,3760124640,261985744,534842656,4028479392
179,15.0,134,1.01,10456B60E01F49800F9C8D001FE0B680F01E0790,10456B60,E01F4980,0F9C8D00,1FE0B680,F01E0790,272984928,3760146816,261917952,534820480,4028499856
180,15.0,135,1.01,10462440E01FA0200F9B84401FE05FE0F01E5780,10462440,E01FA020,0F9B8440,1FE05FE0,F01E5780,273032256,3760168992,261850176,534798304,4028520320
181,15.0,137,1.01,1046EA40E01FFD200F9A68901FE002E0F01EAD30,1046EA40,E01FFD20,0F9A6890,1FE002E0,F01EAD30,273082944,3760192800,261777552,534774496,4028542256
182,15.0,138,1.01,1047B040E0205A200F994CF01FDFA5E0F01F02D0,1047B040,E0205A20,0F994CF0,1FDFA5E0,F01F02D0,273133632,3760216608,261704944,534750688,4028564176
183,15.0,139,1.01,10486900E020B1000F9844301FDF4F00F01F52C0,10486900,E020B100,0F984430,1FDF4F00,F01F52C0,273180928,3760238848,261637168,534728448,4028584640
184,15.0,141,1.01,10492F00E0210E400F9728A01FDEF1C0F01FA860,10492F00,E0210E40,0F9728A0,1FDEF1C0,F01FA860,273231616,3760262720,261564576,534704576,4028606560
185,15.0,142,1.01,1049F4E0E0216B800F960D101FDE9480F01FFE00,1049F4E0,E0216B80,0F960D10,1FDE9480,F01FFE00,273282272,3760286592,261491984,534680704,4028628480
186,15.0,144,1.01,104AC800E021CF000F94DE901FDE3100F0205960,104AC800,E021CF00,0F94DE90,1FDE3100,F0205960,273336320,3760312064,261414544,534655232,4028651872
187,15.0,146,1.01,104B8E00E0222C600F93C3101FDDD3A0F020AEF0,104B8E00,E0222C60,0F93C310,1FDDD3A0,F020AEF0,273387008,3760335968,261341968,534631328,4028673776
188,15.0,147,1.01,104C6100E02290200F9294B01FDD6FE0F0210A40,104C6100,E0229020,0F9294B0,1FDD6FE0,F0210A40,273441024,3760361504,261264560,534605792,4028697152
189,15.0,149,1.01,104D3420E022F3E00F9166501FDD0C20F0216590,104D3420,E022F3E0,0F916650,1FDD0C20,F0216590,273495072,3760387040,261187152,534580256,4028720528
190,15.0,150,1.01,104E0720E02357C00F9037F01FDCA840F021C0E0,104E0720,E02357C0,0F9037F0,1FDCA840,F021C0E0,273549088,3760412608,261109744,534554688,4028743904
191,15.0,152,1.01,104EDA40E023BBC00F8F09A01FDC4440F0221C30,104EDA40,E023BBC0,0F8F09A0,1FDC4440,F0221C30,273603136,3760438208,261032352,534529088,4028767280
192,15.0,154,1.01,104FAD40E0241FC00F8DDB601FDBE040F0227770,104FAD40,E0241FC0,0F8DDB60,1FDBE040,F0227770,273657152,3760463808,260954976,534503488,4028790640
193,15.0,155,1.01,10508040E02483E00F8CAD201FDB7C20F022D2B0,10508040,E02483E0,0F8CAD20,1FDB7C20,F022D2B0,273711168,3760489440,260877600,534477856,4028814000
194,15.0,157,1.01,10516060E024EE400F8B6C001FDB11C0F02333B0,10516060,E024EE40,0F8B6C00,1FDB11C0,F02333B0,273768544,3760516672,260795392,534450624,4028838832
195,15.0,159,1.01,10524080E02558E00F8A2AE01FDAA720F02394A0,10524080,E02558E0,0F8A2AE0,1FDAA720,F02394A0,273825920,3760543968,260713184,534423328,4028863648
196,15.0,160,1.01,105320A0E025C3800F88E9D01FDA3C80F023F590,105320A0,E025C380,0F88E9D0,1FDA3C80,F023F590,273883296,3760571264,260630992,534396032,4028888464
197,15.0,162,1.01,105400A0E0262E400F87A8D01FD9D1C0F0245680,105400A0,E0262E40,0F87A8D0,1FD9D1C0,F0245680,273940640,3760598592,260548816,534368704,4028913280
198,15.0,164,1.01,1054E0C0E02699200F8667D01FD966E0F024B770,1054E0C0,E0269920,0F8667D0,1FD966E0,F024B770,273998016,3760625952,260466640,534341344,4028938096
199,15.0,165,1.01,1055CE00E0270A400F8514001FD8F5C0F0251E10,1055CE00,E0270A40,0F851400,1FD8F5C0,F0251E10,274058752,3760654912,260379648,534312384,4028964368
200,15.0,167,1.01,1056BB20E0277BA00F83C0301FD88460F02584B0,1056BB20,E0277BA0,0F83C030,1FD88460,F02584B0,274119456,3760683936,260292656,534283360,4028990640
201,15.0,169,1.01,1057A860E027ED000F826C601FD81300F025EB40,1057A860,E027ED00,0F826C60,1FD81300,F025EB40,274180192,3760712960,260205664,534254336,4029016896
202,15.0,171,1.01,10589580E0285EA00F8118A01FD7A160F02651E0,10589580,E0285EA0,0F8118A0,1FD7A160,F02651E0,274240896,3760742048,260118688,534225248,4029043168
203,15.0,173,1.01,105982A0E028D0400F7FC4F01FD72FC0F026B870,105982A0,E028D040,0F7FC4F0,1FD72FC0,F026B870,274301600,3760771136,260031728,534196160,4029069424
204,15.0,175,1.01,105A7CE0E02948400F7E5E701FD6B7C0F02724B0,105A7CE0,E0294840,0F7E5E70,1FD6B7C0,F02724B0,274365664,3760801856,259939952,534165440,4029097136
205,15.0,176,1.01,105B6A00E029BA200F7D0AD01FD645E0F0278B40,105B6A00,E029BA20,0F7D0AD0,1FD645E0,F0278B40,274426368,3760831008,259853008,534136288,4029123392
206,15.0,178,1.01,105C6420E02A32600F7BA4501FD5CDA0F027F780,105C6420,E02A3260,0F7BA450,1FD5CDA0,F027F780,274490400,3760861792,259761232,534105504,4029151104
207,15.0,180,1.01,105D5E60E02AAAE00F7A3DF01FD55520F02863B0,105D5E60,E02AAAE0,0F7A3DF0,1FD55520,F02863B0,274554464,3760892640,259669488,534074656,4029178800
208,15.0,182,1.01,105E65C0E02B29A00F78C4B01FD4D660F028D5A0,105E65C0,E02B29A0,0F78C4B0,1FD4D660,F028D5A0,274621888,3760925088,259572912,534042208,4029207968
209,15.0,184,1.01,105F5FE0E02BA2600F775E501FD45DA0F02941D0,105F5FE0,E02BA260,0F775E50,1FD45DA0,F02941D0,274685920,3760956000,259481168,534011296,4029235664
210,15.0,186,1.01,10606720E02C21600F75E5301FD3DEA0F029B3B0,10606720,E02C2160,0F75E530,1FD3DEA0,F029B3B0,274753312,3760988512,259384624,533978784,4029264816
211,15.0,188,1.01,10616E60E02CA0A00F746C101FD35F60F02A2590,10616E60,E02CA0A0,0F746C10,1FD35F60,F02A2590,274820704,3761021088,259288080,533946208,4029293968
212,15.0,190,1.01,106275A0E02D20000F72F3001FD2E000F02A9770,106275A0,E02D2000,0F72F300,1FD2E000,F02A9770,274888096,3761053696,259191552,533913600,4029323120
213,15.0,192,1.01,10637CC0E02D9F800F7179F01FD26080F02B0950,10637CC0,E02D9F80,0F7179F0,1FD26080,F02B0950,274955456,3761086336,259095024,533880960,4029352272
214,15.0,194,1.01,10649100E02E25A00F6FEE201FD1DA60F02B80D0,10649100,E02E25A0,0F6FEE20,1FD1DA60,F02B80D0,275026176,3761120672,258993696,533846624,4029382864
215,15.0,196,1.01,1065A560E02EABC00F6E62601FD15440F02BF850,1065A560,E02EABC0,0F6E6260,1FD15440,F02BF850,275096928,3761155008,258892384,533812288,4029413456
216,15.0,198,1.01,1066B9A0E02F32000F6CD6A01FD0CE00F02C6FD0,1066B9A0,E02F3200,0F6CD6A0,1FD0CE00,F02C6FD0,275167648,3761189376,258791072,533777920,4029444048
217,15.0,200,1.01,1067CDC0E02FB8800F6B4AF01FD04780F02CE750,1067CDC0,E02FB880,0F6B4AF0,1FD04780,F02CE750,275238336,3761223808,258689776,533743488,4029474640
218,15.0,203,1.01,1068EF20E03045800F69AC701FCFBA80F02D6470,1068EF20,E0304580,0F69AC70,1FCFBA80,F02D6470,275312416,3761259904,258583664,533707392,4029506672
219,15.0,205,1.01,106A0340E030CC200F6820E01FCF33E0F02DDBF0,106A0340,E030CC20,0F6820E0,1FCF33E0,F02DDBF0,275383104,3761294368,258482400,533672928,4029537264
220,15.0,207,1.01,106B2480E03159800F6682801FCEA680F02E5910,106B2480,E0315980,0F668280,1FCEA680,F02E5910,275457152,3761330560,258376320,533636736,4029569296
221,15.0,209,1.01,106C45C0E031E6E00F64E4301FCE1920F02ED620,106C45C0,E031E6E0,0F64E430,1FCE1920,F02ED620,275531200,3761366752,258270256,533600544,4029601312
222,15.0,211,1.01,106D7400E0327B000F6333101FCD8500F02F58F0,106D7400,E0327B00,0F633310,1FCD8500,F02F58F0,275608576,3761404672,258159376,533562624,4029634800
223,15.0,214,1.01,106E9520E03308C00F6194E01FCCF740F02FD600,106E9520,E03308C0,0F6194E0,1FCCF740,F02FD600,275682592,3761440960,258053344,533526336,4029666816
224,15.0,216,1.01,106FC360E0339D200F5FE3E01FCC62E0F03058C0,106FC360,E0339D20,0F5FE3E0,1FCC62E0,F03058C0,275759968,3761478944,257942496,533488352,4029700288
225,15.0,218,1.01,1070F1A0E03431A00F5E32F01FCBCE60F030DB70,1070F1A0,E03431A0,0F5E32F0,1FCBCE60,F030DB70,275837344,3761516960,257831664,533450336,4029733744
226,15.0,221,1.01,10722CE0E034CCE00F5C6F401FCB3320F03163E0,10722CE0,E034CCE0,0F5C6F40,1FCB3320,F03163E0,275918048,3761556704,257716032,533410592,4029768672
227,15.0,223,1.01,10735B00E03561C00F5ABE701FCA9E40F031E690,10735B00,E03561C0,0F5ABE70,1FCA9E40,F031E690,275995392,3761594816,257605232,533372480,4029802128
228,15.0,225,1.01,10749640E035FD400F58FAE01FCA02C0F0326EE0,10749640,E035FD40,0F58FAE0,1FCA02C0,F0326EE0,276076096,3761634624,257489632,533332672,4029837024
229,15.0,228,1.01,1075DE80E0369F800F5724901FC96080F032FCF0,1075DE80,E0369F80,0F572490,1FC96080,F032FCF0,276160128,3761676160,257369232,533291136,4029873392
230,15.0,230,1.01,107719A0E0373B600F5561201FC8C4A0F0338540,107719A0,E0373B60,0F556120,1FC8C4A0,F0338540,276240800,3761716064,257253664,533251232,4029908288
231,15.0,233,1.01,107861E0E037DE000F538B001FC82200F0341330,107861E0,E037DE00,0F538B00,1FC82200,F0341330,276324832,3761757696,257133312,533209600,4029944624
232,15.0,235,1.01,1079AA00E03880C00F51B4E01FC77F40F034A120,1079AA00,E03880C0,0F51B4E0,1FC77F40,F034A120,276408832,3761799360,257012960,533167936,4029980960
233,15.0,238,1.01,107AF220E03923E00F4FDED01FC6DC20F0352F10,107AF220,E03923E0,0F4FDED0,1FC6DC20,F0352F10,276492832,3761841120,256892624,533126176,4030017296
234,15.0,240,1.01,107C3A20E039C7000F4E08E01FC63900F035BD00,107C3A20,E039C700,0F4E08E0,1FC63900,F035BD00,276576800,3761882880,256772320,533084416,4030053632
235,15.0,243,1.01,107D8F40E03A71000F4C20301FC58F00F0365090,107D8F40,E03A7100,0F4C2030,1FC58F00,F0365090,276664128,3761926400,256647216,533040896,4030091408
236,15.0,245,1.01,107EE460E03B1B200F4A37901FC4E4E0F036E420,107EE460,E03B1B20,0F4A3790,1FC4E4E0,F036E420,276751456,3761969952,256522128,532997344,4030129184
237,15.0,248,1.01,10803960E03BC5800F484F001FC43A80F03777A0,10803960,E03BC580,0F484F00,1FC43A80,F03777A0,276838752,3762013568,256397056,532953728,4030166944
238,15.0,251,1.01,10819B80E03C76A00F4653C01FC38960F03810D0,10819B80,E03C76A0,0F4653C0,1FC38960,F03810D0,276929408,3762058912,256267200,532908384,4030206160
239,15.0,253,1.01,1082FD80E03D28200F4458901FC2D7E0F038A9F0,1082FD80,E03D2820,0F445890,1FC2D7E0,F038A9F0,277020032,3762104352,256137360,532862944,4030245360
240,15.0,256,1.01,10845F80E03DD9C00F425D801FC22640F0394310,10845F80,E03DD9C0,0F425D80,1FC22640,F0394310,277110656,3762149824,256007552,532817472,4030284560
241,15.0,259,1.01,1085C160E03E8B800F4062701FC17480F039DC30,1085C160,E03E8B80,0F406270,1FC17480,F039DC30,277201248,3762195328,255877744,532771968,4030323760
242,15.0,262,1.01,10873060E03F44400F3E54C01FC0BBC0F03A7AE0,10873060,E03F4440,0F3E54C0,1FC0BBC0,F03A7AE0,277295200,3762242624,255743168,532724672,4030364384
243,15.0,264,1.01,10889F40E03FFD200F3C47201FC002E0F03B19A0,10889F40,E03FFD20,0F3C4720,1FC002E0,F03B19A0,277389120,3762289952,255608608,532677344,4030405024
244,15.0,267,1.01,108A0E20E040B6600F3A39A01FBF49A0F03BB850,108A0E20,E040B660,0F3A39A0,1FBF49A0,F03BB850,277483040,3762337376,255474080,532629920,4030445648
245,15.0,270,1.01,108B8A00E04176800F3819601FBE8980F03C5CA0,108B8A00,E0417680,0F381960,1FBE8980,F03C5CA0,277580288,3762386560,255334752,532580736,4030487712
246,15.0,273,1.01,108D05C0E04236C00F35F9401FBDC940F03D00F0,108D05C0,E04236C0,0F35F940,1FBDC940,F03D00F0,277677504,3762435776,255195456,532531520,4030529776
247,15.0,276,1.01,108E8180E042F7600F33D9401FBD08A0F03DA530,108E8180,E042F760,0F33D940,1FBD08A0,F03DA530,277774720,3762485088,255056192,532482208,4030571824
248,15.0,279,1.01,10900A60E043BEE00F31A6901FBC4120F03E4F20,10900A60,E043BEE0,0F31A690,1FBC4120,F03E4F20,277875296,3762536160,254912144,532431136,4030615328
249,15.0,282,1.01,10918600E04480000F2F86C01FBB8000F03EF350,10918600,E0448000,0F2F86C0,1FBB8000,F03EF350,277972480,3762585600,254772928,532381696,4030657360
250,15.0,285,1.01,10931BA0E0454EC00F2D41801FBAB140F03FA2E0,10931BA0,E0454EC0,0F2D4180,1FBAB140,F03FA2E0,278076320,3762638528,254624128,532328768,4030702304
251,15.0,288,1.01,1094A440E04617200F2B0F101FB9E8E0F0404CB0,1094A440,E0461720,0F2B0F10,1FB9E8E0,F0404CB0,278176832,3762689824,254480144,532277472,4030745776
252,15.0,291,1.01,109639E0E046E6800F28CA101FB91980F040FC20,109639E0,E046E680,0F28CA10,1FB91980,F040FC20,278280672,3762742912,254331408,532224384,4030790688
253,15.0,294,1.01,1097CF60E047B6200F2685201FB849E0F041AB80,1097CF60,E047B620,0F268520,1FB849E0,F041AB80,278384480,3762796064,254182688,532171232,4030835584
254,15.0,297,1.01,109971E0E0488CE00F242DA01FB77320F0426090,109971E0,E0488CE0,0F242DA0,1FB77320,F0426090,278491616,3762851040,254029216,532116256,4030881936
255,15.0,301,1.01,109B1440E04963E00F21D6301FB69C20F0431590,109B1440,E04963E0,0F21D630,1FB69C20,F0431590,278598720,3762906080,253875760,532061216,4030928272
