Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
126,-0.1,301,16.0,0FFFF130E0107AC00FF5EDA01FEF8540F00A2130,0FFFF130,E0107AC0,0FF5EDA0,1FEF8540,F00A2130,268431664,3759176384,267775392,535790912,4027195696
128,0.0,301,16.0,1000000000000000000000000000000000000000,10000000,00000000,00000000,00000000,00000000,268435456,0,0,0,0
128,0.0,301,16.0,1000000000000000000000000000000000000000,10000000,00000000,00000000,00000000,00000000,268435456,0,0,0,0
129,0.1,301,16.0,10000EE0E0105D200FF5EDA01FEFA2E0F00A0390,10000EE0,E0105D20,0FF5EDA0,1FEFA2E0,F00A0390,268439264,3759168800,267775392,535798496,4027188112
130,0.2,301,16.0,10001DA0E0104E800FF5ED701FEFB180F009F4E0,10001DA0,E0104E80,0FF5ED70,1FEFB180,F009F4E0,268443040,3759165056,267775344,535802240,4027184352
131,0.4,301,16.0,10003B60E01031600FF5ECF01FEFCEA0F009D7B0,10003B60,E0103160,0FF5ECF0,1FEFCEA0,F009D7B0,268450656,3759157600,267775216,535809696,4027176880
132,0.5,301,16.0,10004A40E01023000FF5EC801FEFDD00F009C940,10004A40,E0102300,0FF5EC80,1FEFDD00,F009C940,268454464,3759153920,267775104,535813376,4027173184
133,0.6,301,16.0,10005920E01014A00FF5EC001FEFEB60F009BAF0,10005920,E01014A0,0FF5EC00,1FEFEB60,F009BAF0,268458272,3759150240,267774976,535817056,4027169520
134,0.7,301,16.0,100067E0E01006600FF5EB701FEFF9A0F009ACA0,100067E0,E0100660,0FF5EB70,1FEFF9A0,F009ACA0,268462048,3759146592,267774832,535820704,4027165856
135,0.8,301,16.0,100076C0E00FF8200FF5EAD01FF007E0F0099E70,100076C0,E00FF820,0FF5EAD0,1FF007E0,F0099E70,268465856,3759142944,267774672,535824352,4027162224
136,1.0,301,16.0,10009480E00FDC000FF5E9301FF02400F0098240,10009480,E00FDC00,0FF5E930,1FF02400,F0098240,268473472,3759135744,267774256,535831552,4027155008
